StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Employment,TotalIncome,Race,Education,Age_1,Gender,PID
7/26/2022 21:51,7/26/2022 21:52,IP Address,100,65,TRUE,7/26/2022 21:52,R_24ldCK3RojODlzI,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Female,629a6460a0232815dab01a01
7/26/2022 21:52,7/26/2022 21:53,IP Address,100,29,TRUE,7/26/2022 21:53,R_3R7vbc4X7QvMvUV,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Bachelor degree,30,Female,5cbdf79716ab74000172d916
7/26/2022 21:54,7/26/2022 21:55,IP Address,100,32,TRUE,7/26/2022 21:55,R_3QLYcGxhhXmldTp,,,,,anonymous,EN,"Not employed, NOT looking for work","$80,000 - $99,999",Asian American or Asian,Bachelor degree,24,Female,62ce5c37b5a67bbb6b9c6b38
7/26/2022 21:54,7/26/2022 21:55,IP Address,100,58,TRUE,7/26/2022 21:55,R_1f90EFKHVAteFmU,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Some college but no degree,19,Female,60fedf86ca61ce0772081b1c
7/26/2022 21:55,7/26/2022 21:56,IP Address,100,58,TRUE,7/26/2022 21:56,R_1mgVL32AnJmGxnL,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",19,Female,60fd4c8c2a0edfae3f73c044
7/26/2022 22:00,7/26/2022 22:00,IP Address,100,30,TRUE,7/26/2022 22:00,R_1BWtFMgeB0ZCaWM,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Male,62c70b2c6fc5a87b4d96fd2d
7/26/2022 22:00,7/26/2022 22:01,IP Address,100,47,TRUE,7/26/2022 22:01,R_2fd5VMcnNKnjC2u,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999","White or Caucasian (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander",Associate degree,44,Male,5ae3223938df950001455e66
7/26/2022 22:02,7/26/2022 22:02,IP Address,100,26,TRUE,7/26/2022 22:02,R_2PdRX4rBByDtfwv,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Asian American or Asian,Associate degree,28,Female,612a99791ca3e168247a1bf0
7/26/2022 22:05,7/26/2022 22:05,IP Address,100,50,TRUE,7/26/2022 22:05,R_28RP7nWR3JZXEFS,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Associate degree,24,Female,60fc9ec40fc7b1dcaa96cff1
7/26/2022 22:05,7/26/2022 22:06,IP Address,100,31,TRUE,7/26/2022 22:06,R_3sdHkBUJdQbRxlw,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,37,Female,5d33c8bef7b9c100015ae7d1
